locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBKIICBG_01010	CDS	231	ygdR_2			putative lipoprotein YgdR
MBKIICBG_01011	gene	825	gcvA_1			
MBKIICBG_01011	CDS	825	gcvA_1			Glycine cleavage system transcriptional activator
MBKIICBG_01012	gene	396				
MBKIICBG_01012	CDS	396				hypothetical protein
MBKIICBG_01013	gene	1101	rlmM			
MBKIICBG_01013	CDS	1101	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
MBKIICBG_01014	gene	711	ydjF_1			
MBKIICBG_01014	CDS	711	ydjF_1		COG1349	putative HTH-type transcriptional regulator YdjF
MBKIICBG_01015	gene	423	fucU			
MBKIICBG_01015	CDS	423	fucU	5.1.3.29	COG4154	L-fucose mutarotase
MBKIICBG_01016	gene	1419	fucK			
MBKIICBG_01016	CDS	1419	fucK	2.7.1.51	COG1070	L-fuculokinase
MBKIICBG_01017	gene	1776	fucI			
MBKIICBG_01017	CDS	1776	fucI	5.3.1.25	COG2407	L-fucose isomerase
MBKIICBG_01018	gene	1311	fucP_1			
MBKIICBG_01018	CDS	1311	fucP_1		COG0738	L-fucose-proton symporter
MBKIICBG_01019	gene	648	fucA			
MBKIICBG_01019	CDS	648	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
MBKIICBG_01020	gene	1149	fucO			
MBKIICBG_01020	CDS	1149	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
MBKIICBG_01021	gene	756	ygdG			
MBKIICBG_01021	CDS	756	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
MBKIICBG_01022	gene	1944	norR_1			
MBKIICBG_01022	CDS	1944	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
MBKIICBG_01023	gene	843	msuD_1			
MBKIICBG_01023	CDS	843	msuD_1	1.14.14.5	COG2141	Methanesulfonate monooxygenase
MBKIICBG_01024	gene	189				
MBKIICBG_01024	CDS	189				hypothetical protein
MBKIICBG_01025	gene	1200				
MBKIICBG_01025	CDS	1200				IS91 family transposase ISSbo1
MBKIICBG_01026	gene	339	msuD_2			
MBKIICBG_01026	CDS	339	msuD_2	1.14.14.5	COG2141	Methanesulfonate monooxygenase
MBKIICBG_01027	gene	1398				
MBKIICBG_01027	CDS	1398				hypothetical protein
MBKIICBG_01028	gene	1407	dmoA			
MBKIICBG_01028	CDS	1407	dmoA	1.14.13.131		Dimethyl-sulfide monooxygenase
MBKIICBG_01029	gene	1023	metN_1			
MBKIICBG_01029	CDS	1023	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
MBKIICBG_01030	gene	699	metI_1			
MBKIICBG_01030	CDS	699	metI_1		COG2011	D-methionine transport system permease protein MetI
MBKIICBG_01031	gene	879				
MBKIICBG_01031	CDS	879				hypothetical protein
MBKIICBG_01032	gene	1422	ygcS			
MBKIICBG_01032	CDS	1422	ygcS			Inner membrane metabolite transport protein YgcS
MBKIICBG_01033	gene	1224	sfnC			
MBKIICBG_01033	CDS	1224	sfnC	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
MBKIICBG_01034	gene	942	ssuA_1			
MBKIICBG_01034	CDS	942	ssuA_1			Putative aliphatic sulfonates-binding protein
MBKIICBG_01035	gene	1368	sdaB			
MBKIICBG_01035	CDS	1368	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
MBKIICBG_01036	gene	1290	sdaC_1			
MBKIICBG_01036	CDS	1290	sdaC_1		COG0814	Serine transporter
MBKIICBG_01037	gene	1368	ppnN			
MBKIICBG_01037	CDS	1368	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
MBKIICBG_01038	gene	846	queF			
MBKIICBG_01038	CDS	846	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
MBKIICBG_01039	gene	546	syd			
MBKIICBG_01039	CDS	546	syd			Protein Syd
MBKIICBG_01040	gene	330	yqcC			
MBKIICBG_01040	CDS	330	yqcC		COG3098	putative protein YqcC
MBKIICBG_01041	gene	795	truC			
MBKIICBG_01041	CDS	795	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
MBKIICBG_01042	gene	444				
MBKIICBG_01042	CDS	444			COG0716	putative protein
MBKIICBG_01043	gene	1353	gudP_1			
MBKIICBG_01043	CDS	1353	gudP_1			putative glucarate transporter
MBKIICBG_01044	gene	1341	gudX			
MBKIICBG_01044	CDS	1341	gudX	4.2.1.-	COG4948	Glucarate dehydratase-related protein
MBKIICBG_01045	gene	1341	gudD			
MBKIICBG_01045	CDS	1341	gudD	4.2.1.40	COG4948	Glucarate dehydratase
MBKIICBG_01046	gene	1140	garK_2			
MBKIICBG_01046	CDS	1140	garK_2	2.7.1.165	COG1929	Glycerate 2-kinase
MBKIICBG_01047	gene	2751	barA			
MBKIICBG_01047	CDS	2751	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
MBKIICBG_01048	gene	1305	rlmD			
MBKIICBG_01048	CDS	1305	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
MBKIICBG_01049	gene	2238	relA			
MBKIICBG_01049	CDS	2238	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
MBKIICBG_01050	gene	792	mazG			
MBKIICBG_01050	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
MBKIICBG_01051	gene	1638	pyrG_1			
MBKIICBG_01051	CDS	1638	pyrG_1	6.3.4.2	COG0504	CTP synthase
MBKIICBG_01052	gene	1299	eno			
MBKIICBG_01052	CDS	1299	eno	4.2.1.11	COG0148	Enolase
MBKIICBG_01053	gene	1110				
MBKIICBG_01053	CDS	1110				hypothetical protein
MBKIICBG_01054	gene	672	queE			
MBKIICBG_01054	CDS	672	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
MBKIICBG_01055	gene	366	queD			
MBKIICBG_01055	CDS	366	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
MBKIICBG_01056	gene	1800	cysJ			
MBKIICBG_01056	CDS	1800	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
MBKIICBG_01057	gene	1713	cysI			
MBKIICBG_01057	CDS	1713	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
MBKIICBG_01058	gene	735	cysH_1			
MBKIICBG_01058	CDS	735	cysH_1	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
MBKIICBG_01059	gene	1047				
MBKIICBG_01059	CDS	1047				hypothetical protein
MBKIICBG_01060	gene	1416	cysG_2			
MBKIICBG_01060	CDS	1416	cysG_2		COG0007	Siroheme synthase
MBKIICBG_01061	gene	909	cysD			
MBKIICBG_01061	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
MBKIICBG_01062	gene	1428	cysN			
MBKIICBG_01062	CDS	1428	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
MBKIICBG_01063	gene	606	cysC			
MBKIICBG_01063	CDS	606	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
MBKIICBG_01064	gene	327	ygbE			
MBKIICBG_01064	CDS	327	ygbE			Inner membrane protein YgbE
MBKIICBG_01065	gene	318	ftsB			
MBKIICBG_01065	CDS	318	ftsB		COG2919	Cell division protein FtsB
MBKIICBG_01066	gene	711	ispD			
MBKIICBG_01066	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
MBKIICBG_01067	gene	480	ispF			
MBKIICBG_01067	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
MBKIICBG_01068	gene	1050	truD			
MBKIICBG_01068	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
MBKIICBG_01069	gene	762	surE			
MBKIICBG_01069	CDS	762	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
MBKIICBG_01070	gene	627	pcm			
MBKIICBG_01070	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
MBKIICBG_01071	gene	1137	nlpD_2			
MBKIICBG_01071	CDS	1137	nlpD_2			Murein hydrolase activator NlpD
MBKIICBG_01072	gene	993	rpoS			
MBKIICBG_01072	CDS	993	rpoS		COG0568	RNA polymerase sigma factor RpoS
MBKIICBG_01073	gene	378				
MBKIICBG_01073	CDS	378				hypothetical protein
MBKIICBG_01074	gene	1203	jefA_1			
MBKIICBG_01074	CDS	1203	jefA_1			Drug efflux pump JefA
MBKIICBG_01075	gene	888	dmlR_5			
MBKIICBG_01075	CDS	888	dmlR_5			HTH-type transcriptional regulator DmlR
MBKIICBG_01076	gene	408	hosA			
MBKIICBG_01076	CDS	408	hosA			Transcriptional regulator HosA
MBKIICBG_01077	gene	594	ecdB			
MBKIICBG_01077	CDS	594	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
MBKIICBG_01078	gene	1428	edcC			
MBKIICBG_01078	CDS	1428	edcC	4.1.1.61	COG0043	Phenolic acid decarboxylase
MBKIICBG_01079	gene	237	vdcD			
MBKIICBG_01079	CDS	237	vdcD			Protein VdcD
MBKIICBG_01080	gene	153	hokE			
MBKIICBG_01080	CDS	153	hokE			Toxic protein HokE
MBKIICBG_01081	gene	2562	mutS			
MBKIICBG_01081	CDS	2562	mutS		COG0249	DNA mismatch repair protein MutS
MBKIICBG_01082	gene	333				
MBKIICBG_01082	CDS	333				hypothetical protein
MBKIICBG_01083	gene	483	hcpA_1			
MBKIICBG_01083	CDS	483	hcpA_1		COG3157	Major exported protein
MBKIICBG_01084	gene	780	hmuV			
MBKIICBG_01084	CDS	780	hmuV	3.6.3.-	COG4559	Hemin import ATP-binding protein HmuV
MBKIICBG_01085	gene	996	hmuU_1			
MBKIICBG_01085	CDS	996	hmuU_1		COG0609	Hemin transport system permease protein HmuU
MBKIICBG_01086	gene	819	hmuT			
MBKIICBG_01086	CDS	819	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
MBKIICBG_01087	gene	1032	hemS			
MBKIICBG_01087	CDS	1032	hemS		COG3720	Hemin transport protein HemS
MBKIICBG_01088	gene	2364				
MBKIICBG_01088	CDS	2364				hypothetical protein
MBKIICBG_01089	gene	294				
MBKIICBG_01089	CDS	294				hypothetical protein
MBKIICBG_01090	gene	1710	ilvI_1			
MBKIICBG_01090	CDS	1710	ilvI_1	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
MBKIICBG_01091	gene	942				
MBKIICBG_01091	CDS	942				hypothetical protein
MBKIICBG_01092	gene	888	tsaR_1			
MBKIICBG_01092	CDS	888	tsaR_1			HTH-type transcriptional regulator TsaR
MBKIICBG_01093	gene	342				
MBKIICBG_01093	CDS	342				hypothetical protein
MBKIICBG_01094	gene	855	mntB_1			
MBKIICBG_01094	CDS	855	mntB_1			Manganese transport system membrane protein MntB
MBKIICBG_01095	gene	849	mntB_2			
MBKIICBG_01095	CDS	849	mntB_2			Manganese transport system membrane protein MntB
MBKIICBG_01096	gene	822	mntB_3			
MBKIICBG_01096	CDS	822	mntB_3		COG1121	Manganese transport system ATP-binding protein MntB
MBKIICBG_01097	gene	918				
MBKIICBG_01097	CDS	918			COG0803	putative periplasmic iron-binding protein
MBKIICBG_01098	gene	963	ascG_2			
MBKIICBG_01098	CDS	963	ascG_2		COG1609	HTH-type transcriptional regulator AscG
MBKIICBG_01099	gene	915	mak_1			
MBKIICBG_01099	CDS	915	mak_1	2.7.1.4	COG1940	Fructokinase
MBKIICBG_01100	gene	315	chbA_2			
MBKIICBG_01100	CDS	315	chbA_2		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
MBKIICBG_01101	gene	1323	licC_3			
MBKIICBG_01101	CDS	1323	licC_3		COG1455	Lichenan permease IIC component
MBKIICBG_01102	gene	315	gmuB			
MBKIICBG_01102	CDS	315	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
MBKIICBG_01103	gene	291				
MBKIICBG_01103	CDS	291				hypothetical protein
MBKIICBG_01104	gene	1200				
MBKIICBG_01104	CDS	1200				IS91 family transposase ISSbo1
MBKIICBG_01105	gene	189				
MBKIICBG_01105	CDS	189				hypothetical protein
MBKIICBG_01106	gene	1194	fhlA			
MBKIICBG_01106	CDS	1194	fhlA		COG3604	Formate hydrogenlyase transcriptional activator
MBKIICBG_01107	gene	1011	hypE			
MBKIICBG_01107	CDS	1011	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
MBKIICBG_01108	gene	1122	hypD			
MBKIICBG_01108	CDS	1122	hypD		COG0409	Hydrogenase maturation factor HypD
MBKIICBG_01109	gene	273	hypC			
MBKIICBG_01109	CDS	273	hypC		COG0298	Hydrogenase maturation factor HypC
MBKIICBG_01110	gene	873	hypB			
MBKIICBG_01110	CDS	873	hypB		COG0378	Hydrogenase maturation factor HypB
MBKIICBG_01111	gene	345	hypA			
MBKIICBG_01111	CDS	345	hypA		COG0375	Hydrogenase maturation factor HypA
MBKIICBG_01112	gene	450	hycA			
MBKIICBG_01112	CDS	450	hycA			Formate hydrogenlyase regulatory protein HycA
MBKIICBG_01113	gene	609	hyfA_1			
MBKIICBG_01113	CDS	609	hyfA_1	1.-.-.-	COG1142	Hydrogenase-4 component A
MBKIICBG_01114	gene	1806	hyfB			
MBKIICBG_01114	CDS	1806	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
MBKIICBG_01115	gene	1200				
MBKIICBG_01115	CDS	1200				IS91 family transposase ISSbo1
MBKIICBG_01116	gene	189				
MBKIICBG_01116	CDS	189				hypothetical protein
MBKIICBG_01117	gene	924	hycD			
MBKIICBG_01117	CDS	924	hycD		COG0650	Formate hydrogenlyase subunit 4
MBKIICBG_01118	gene	1710	hycE			
MBKIICBG_01118	CDS	1710	hycE		COG3261	Formate hydrogenlyase subunit 5
MBKIICBG_01119	gene	543	ndhI			
MBKIICBG_01119	CDS	543	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
MBKIICBG_01120	gene	768	hycG			
MBKIICBG_01120	CDS	768	hycG		COG3260	Formate hydrogenlyase subunit 7
MBKIICBG_01121	gene	411				
MBKIICBG_01121	CDS	411				hypothetical protein
MBKIICBG_01122	gene	471	hycI			
MBKIICBG_01122	CDS	471	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
MBKIICBG_01123	gene	309	symE_2			
MBKIICBG_01123	CDS	309	symE_2	3.1.-.-		Endoribonuclease SymE
MBKIICBG_01124	gene	1425	bglH_1			
MBKIICBG_01124	CDS	1425	bglH_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
MBKIICBG_01125	gene	1443	bglF_1			
MBKIICBG_01125	CDS	1443	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
MBKIICBG_01126	gene	1014	ascG_3			
MBKIICBG_01126	CDS	1014	ascG_3		COG1609	HTH-type transcriptional regulator AscG
MBKIICBG_01127	gene	528	hyfA_2			
MBKIICBG_01127	CDS	528	hyfA_2	1.-.-.-	COG1142	Hydrogenase-4 component A
MBKIICBG_01128	gene	2235	hypF			
MBKIICBG_01128	CDS	2235	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
MBKIICBG_01129	gene	1014	hoxN			
MBKIICBG_01129	CDS	1014	hoxN			High-affinity nickel transport protein
MBKIICBG_01130	gene	1134	norW_1			
MBKIICBG_01130	CDS	1134	norW_1	1.18.1.-	COG1251	Nitric oxide reductase FlRd-NAD(+) reductase
MBKIICBG_01131	gene	1449	norV			
MBKIICBG_01131	CDS	1449	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
MBKIICBG_01132	gene	1551	norR_2			
MBKIICBG_01132	CDS	1551	norR_2		COG3604	Anaerobic nitric oxide reductase transcription regulator NorR
MBKIICBG_01133	gene	966	gutQ			
MBKIICBG_01133	CDS	966	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
MBKIICBG_01134	gene	774	srlR_3			
MBKIICBG_01134	CDS	774	srlR_3		COG1349	Glucitol operon repressor
MBKIICBG_01135	gene	360				
MBKIICBG_01135	CDS	360				hypothetical protein
MBKIICBG_01136	gene	780	srlD			
MBKIICBG_01136	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
MBKIICBG_01137	gene	363	srlB			
MBKIICBG_01137	CDS	363	srlB		COG3731	PTS system glucitol/sorbitol-specific EIIA component
MBKIICBG_01138	gene	981	srlE			
MBKIICBG_01138	CDS	981	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
MBKIICBG_01139	gene	564	srlA			
MBKIICBG_01139	CDS	564	srlA		COG3730	PTS system glucitol/sorbitol-specific EIIC component
MBKIICBG_01140	gene	1080	mltB			
MBKIICBG_01140	CDS	1080	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
MBKIICBG_01141	gene	108				
MBKIICBG_01141	CDS	108				hypothetical protein
MBKIICBG_01142	gene	711	mntB_4			
MBKIICBG_01142	CDS	711	mntB_4		COG1121	Manganese transport system ATP-binding protein MntB
MBKIICBG_01143	gene	864	mntB_5			
MBKIICBG_01143	CDS	864	mntB_5			Manganese transport system membrane protein MntB
MBKIICBG_01144	gene	879	mntA			
MBKIICBG_01144	CDS	879	mntA		COG0803	Manganese-binding lipoprotein MntA
MBKIICBG_01145	gene	498	pncC_1			
MBKIICBG_01145	CDS	498	pncC_1	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
MBKIICBG_01146	gene	1059	recA			
MBKIICBG_01146	CDS	1059	recA		COG0468	Protein RecA
MBKIICBG_01147	gene	501	recX			
MBKIICBG_01147	CDS	501	recX		COG2137	Regulatory protein RecX
MBKIICBG_01148	gene	2628	alaS			
MBKIICBG_01148	CDS	2628	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
MBKIICBG_01149	gene	186	csrA			
MBKIICBG_01149	CDS	186	csrA		COG1551	Carbon storage regulator
MBKIICBG_01150	gene	93				
MBKIICBG_01150	tRNA	93				tRNA-Ser(gct)
MBKIICBG_01151	gene	77				
MBKIICBG_01151	tRNA	77				tRNA-Arg(acg)
MBKIICBG_01152	gene	77				
MBKIICBG_01152	tRNA	77				tRNA-Arg(acg)
MBKIICBG_01153	gene	77				
MBKIICBG_01153	tRNA	77				tRNA-Arg(acg)
MBKIICBG_01154	gene	77				
MBKIICBG_01154	tRNA	77				tRNA-Arg(acg)
MBKIICBG_01155	gene	315				
MBKIICBG_01155	CDS	315				hypothetical protein
MBKIICBG_01156	gene	567	yqaB			
MBKIICBG_01156	CDS	567	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
MBKIICBG_01157	gene	429	yqaA			
MBKIICBG_01157	CDS	429	yqaA		COG1238	Inner membrane protein YqaA
MBKIICBG_01158	gene	1557	gshA			
MBKIICBG_01158	CDS	1557	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
MBKIICBG_01159	gene	516	luxS			
MBKIICBG_01159	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
MBKIICBG_01160	gene	768	nimR_1			
MBKIICBG_01160	CDS	768	nimR_1			HTH-type transcriptional regulator NimR
MBKIICBG_01161	gene	1677	leuA_1			
MBKIICBG_01161	CDS	1677	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
MBKIICBG_01162	gene	1539	emrB_1			
MBKIICBG_01162	CDS	1539	emrB_1			Multidrug export protein EmrB
MBKIICBG_01163	gene	1173	emrA_1			
MBKIICBG_01163	CDS	1173	emrA_1		COG1566	Multidrug export protein EmrA
MBKIICBG_01164	gene	531	mprA			
MBKIICBG_01164	CDS	531	mprA		COG1846	Transcriptional repressor MprA
MBKIICBG_01165	gene	336				
MBKIICBG_01165	CDS	336				hypothetical protein
MBKIICBG_01166	gene	747	ygaZ_1			
MBKIICBG_01166	CDS	747	ygaZ_1		COG1296	Inner membrane protein YgaZ
MBKIICBG_01167	gene	999	proX			
MBKIICBG_01167	CDS	999	proX		COG2113	Glycine betaine/proline betaine-binding periplasmic protein
MBKIICBG_01168	gene	1068	proW			
MBKIICBG_01168	CDS	1068	proW		COG4176	Glycine betaine/proline betaine transport system permease protein ProW
MBKIICBG_01169	gene	1203	proV			
MBKIICBG_01169	CDS	1203	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
MBKIICBG_01170	gene	963	nrdF			
MBKIICBG_01170	CDS	963	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
MBKIICBG_01171	gene	2142	nrdE			
MBKIICBG_01171	CDS	2142	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
MBKIICBG_01172	gene	411	nrdI			
MBKIICBG_01172	CDS	411	nrdI		COG1780	Protein NrdI
MBKIICBG_01173	gene	246	nrdH			
MBKIICBG_01173	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
MBKIICBG_01174	gene	432				
MBKIICBG_01174	CDS	432				hypothetical protein
MBKIICBG_01175	gene	1353	gabR_2			
MBKIICBG_01175	CDS	1353	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
MBKIICBG_01176	gene	348	ygaM			
MBKIICBG_01176	CDS	348	ygaM		COG4575	putative protein YgaM
MBKIICBG_01177	gene	363				
MBKIICBG_01177	CDS	363				hypothetical protein
MBKIICBG_01178	gene	450	alaE			
MBKIICBG_01178	CDS	450	alaE			L-alanine exporter AlaE
MBKIICBG_01179	gene	393	stpA_1			
MBKIICBG_01179	CDS	393	stpA_1		COG2916	DNA-binding protein StpA
MBKIICBG_01180	gene	180				
MBKIICBG_01180	CDS	180				hypothetical protein
MBKIICBG_01181	gene	903				
MBKIICBG_01181	CDS	903				hypothetical protein
MBKIICBG_01182	gene	546	ygaP			
MBKIICBG_01182	CDS	546	ygaP		COG0607	Inner membrane protein YgaP
MBKIICBG_01183	gene	300	ygaV			
MBKIICBG_01183	CDS	300	ygaV		COG0640	putative HTH-type transcriptional regulator YgaV
MBKIICBG_01184	gene	606	azoR_1			
MBKIICBG_01184	CDS	606	azoR_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
MBKIICBG_01185	gene	909	dmlR_6			
MBKIICBG_01185	CDS	909	dmlR_6			HTH-type transcriptional regulator DmlR
MBKIICBG_01186	gene	1788	acoR			
MBKIICBG_01186	CDS	1788	acoR		COG3284	Acetoin dehydrogenase operon transcriptional activator AcoR
MBKIICBG_01187	gene	1521	ald1			
MBKIICBG_01187	CDS	1521	ald1	1.2.1.48		Long-chain-aldehyde dehydrogenase
MBKIICBG_01188	gene	582				
MBKIICBG_01188	CDS	582				hypothetical protein
MBKIICBG_01189	gene	663	yraI			
MBKIICBG_01189	CDS	663	yraI			putative fimbrial chaperone YraI
MBKIICBG_01190	gene	2556	fimD_2			
MBKIICBG_01190	CDS	2556	fimD_2		COG3188	Outer membrane usher protein FimD
MBKIICBG_01191	gene	1095				
MBKIICBG_01191	CDS	1095				hypothetical protein
MBKIICBG_01192	gene	1029				
MBKIICBG_01192	CDS	1029				hypothetical protein
MBKIICBG_01193	gene	2538	fimD_3			
MBKIICBG_01193	CDS	2538	fimD_3		COG3188	Outer membrane usher protein FimD
MBKIICBG_01194	gene	669	yadV_2			
MBKIICBG_01194	CDS	669	yadV_2			putative fimbrial chaperone YadV
MBKIICBG_01195	gene	549				
MBKIICBG_01195	CDS	549				hypothetical protein
MBKIICBG_01196	gene	702				
MBKIICBG_01196	CDS	702				hypothetical protein
MBKIICBG_01197	gene	762	pheC			
MBKIICBG_01197	CDS	762	pheC			Cyclohexadienyl dehydratase
MBKIICBG_01198	gene	621				
MBKIICBG_01198	CDS	621				hypothetical protein
MBKIICBG_01199	gene	795	fabG_2			
MBKIICBG_01199	CDS	795	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBKIICBG_01200	gene	933	ghrA_1			
MBKIICBG_01200	CDS	933	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
MBKIICBG_01201	gene	729	cloR			
MBKIICBG_01201	CDS	729	cloR	1.13.11.83		4-hydroxy-3-prenylphenylpyruvate oxygenase/4-hydroxy-3-prenylbenzoate synthase
MBKIICBG_01202	gene	1521	btuD_1			
MBKIICBG_01202	CDS	1521	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MBKIICBG_01203	gene	804	fliY_1			
MBKIICBG_01203	CDS	804	fliY_1		COG0834	L-cystine-binding protein FliY
MBKIICBG_01204	gene	1068	vldW_1			
MBKIICBG_01204	CDS	1068	vldW_1	1.14.11.52		Validamycin A dioxygenase
MBKIICBG_01205	gene	864				
MBKIICBG_01205	CDS	864				hypothetical protein
MBKIICBG_01206	gene	951	gbuA			
MBKIICBG_01206	CDS	951	gbuA	3.5.3.7	COG0010	Guanidinobutyrase
MBKIICBG_01207	gene	912				
MBKIICBG_01207	CDS	912				hypothetical protein
MBKIICBG_01208	gene	480				
MBKIICBG_01208	CDS	480				hypothetical protein
MBKIICBG_01209	gene	3153	oqxB3			
MBKIICBG_01209	CDS	3153	oqxB3			multidrug efflux RND transporter permease subunit OqxB3
MBKIICBG_01210	gene	1176	bepF			
MBKIICBG_01210	CDS	1176	bepF			Efflux pump periplasmic linker BepF
MBKIICBG_01211	gene	366	rob_1			
MBKIICBG_01211	CDS	366	rob_1		COG2207	Right origin-binding protein
MBKIICBG_01212	gene	573				
MBKIICBG_01212	CDS	573				hypothetical protein
MBKIICBG_01213	gene	885	pgrR_2			
MBKIICBG_01213	CDS	885	pgrR_2			HTH-type transcriptional regulator PgrR
MBKIICBG_01214	gene	801				
MBKIICBG_01214	CDS	801				hypothetical protein
MBKIICBG_01215	gene	1551				
MBKIICBG_01215	CDS	1551				hypothetical protein
MBKIICBG_01216	gene	1026	xerC_2			
MBKIICBG_01216	CDS	1026	xerC_2			Tyrosine recombinase XerC
MBKIICBG_01217	gene	405				
MBKIICBG_01217	CDS	405				hypothetical protein
MBKIICBG_01218	gene	207				
MBKIICBG_01218	CDS	207				hypothetical protein
MBKIICBG_01219	gene	510				
MBKIICBG_01219	CDS	510				hypothetical protein
MBKIICBG_01220	gene	339				
MBKIICBG_01220	CDS	339				hypothetical protein
MBKIICBG_01221	gene	234				
MBKIICBG_01221	CDS	234				hypothetical protein
MBKIICBG_01222	gene	228	ybiI_1			
MBKIICBG_01222	CDS	228	ybiI_1		COG1734	putative protein YbiI
MBKIICBG_01223	gene	852	dam_2			
MBKIICBG_01223	CDS	852	dam_2	2.1.1.72	COG0338	DNA adenine methylase
MBKIICBG_01224	gene	2385				
MBKIICBG_01224	CDS	2385				hypothetical protein
MBKIICBG_01225	gene	189				
MBKIICBG_01225	CDS	189				hypothetical protein
MBKIICBG_01226	gene	234	dinI_1			
MBKIICBG_01226	CDS	234	dinI_1			DNA damage-inducible protein I
MBKIICBG_01227	gene	684				
MBKIICBG_01227	CDS	684				hypothetical protein
MBKIICBG_01228	gene	1080				
MBKIICBG_01228	CDS	1080				hypothetical protein
MBKIICBG_01229	gene	1002				
MBKIICBG_01229	CDS	1002				hypothetical protein
MBKIICBG_01230	gene	1044				
MBKIICBG_01230	CDS	1044				hypothetical protein
MBKIICBG_01231	gene	1755				
MBKIICBG_01231	CDS	1755				hypothetical protein
MBKIICBG_01232	gene	834				
MBKIICBG_01232	CDS	834				hypothetical protein
MBKIICBG_01233	gene	1053				
MBKIICBG_01233	CDS	1053				hypothetical protein
MBKIICBG_01234	gene	654				
MBKIICBG_01234	CDS	654				hypothetical protein
