locus_tag	ftype	length_bp	gene	EC_number	COG	product
CGBLDEDM_01835	CDS	498	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
CGBLDEDM_01836	CDS	678	proQ_1		COG3109	RNA chaperone ProQ
CGBLDEDM_01837	CDS	2049	prc	3.4.21.102	COG0793	Tail-specific protease
CGBLDEDM_01838	CDS	885	htpX	3.4.24.-	COG0501	Protease HtpX
CGBLDEDM_01839	CDS	1371	ribZ_2			Riboflavin transporter RibZ
CGBLDEDM_01840	CDS	792	kdgR_2		COG1414	Transcriptional regulator KdgR
CGBLDEDM_01841	CDS	240				hypothetical protein
CGBLDEDM_01842	CDS	291				hypothetical protein
CGBLDEDM_01843	misc_RNA	439				cspA
CGBLDEDM_01844	CDS	210	cspC			Cold shock-like protein CspC
CGBLDEDM_01845	CDS	1746	ftsI_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
CGBLDEDM_01846	CDS	795	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
CGBLDEDM_01847	CDS	567	mntP		COG1971	putative manganese efflux pump MntP
CGBLDEDM_01848	CDS	459				hypothetical protein
CGBLDEDM_01849	CDS	852	manZ_1		COG3716	PTS system mannose-specific EIID component
CGBLDEDM_01850	CDS	801	manY		COG3715	PTS system mannose-specific EIIC component
CGBLDEDM_01851	CDS	972	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
CGBLDEDM_01852	CDS	1560				hypothetical protein
CGBLDEDM_01853	CDS	1578	pdeD	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
CGBLDEDM_01854	CDS	1365	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
CGBLDEDM_01855	CDS	579	nudL	3.6.1.-		putative Nudix hydrolase NudL
CGBLDEDM_01856	CDS	1356	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
CGBLDEDM_01857	CDS	186				hypothetical protein
CGBLDEDM_01858	CDS	345	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
CGBLDEDM_01859	CDS	1911	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
CGBLDEDM_01860	CDS	696	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
CGBLDEDM_01861	CDS	582	slp		COG3065	Outer membrane protein Slp
CGBLDEDM_01862	CDS	1719	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
CGBLDEDM_01863	misc_RNA	86				sroD
CGBLDEDM_01864	CDS	1116	rnd	3.1.13.5	COG0349	Ribonuclease D
CGBLDEDM_01865	CDS	270	minE		COG0851	Cell division topological specificity factor
CGBLDEDM_01866	CDS	813	minD		COG2894	Septum site-determining protein MinD
CGBLDEDM_01867	CDS	699	minC		COG0850	Septum site-determining protein MinC
CGBLDEDM_01868	CDS	282	ycgL		COG3100	Protein YcgL
CGBLDEDM_01869	CDS	660	ycgM		COG0179	putative protein YcgM
CGBLDEDM_01870	CDS	447				hypothetical protein
CGBLDEDM_01871	CDS	345	yeaR_2		COG3615	putative protein YeaR
CGBLDEDM_01872	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
CGBLDEDM_01873	CDS	1593	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
CGBLDEDM_01874	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
CGBLDEDM_01875	CDS	1533				hypothetical protein
CGBLDEDM_01876	CDS	1299	dadA_1	1.4.99.-		D-amino acid dehydrogenase
CGBLDEDM_01877	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
CGBLDEDM_01878	CDS	1734	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
CGBLDEDM_01879	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
CGBLDEDM_01880	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
CGBLDEDM_01881	CDS	2121	fhuA_1		COG1629	Ferrichrome outer membrane transporter/phage receptor
CGBLDEDM_01882	CDS	1746	treA	3.2.1.28	COG1626	Periplasmic trehalase
CGBLDEDM_01883	CDS	1440			COG2308	putative protein
CGBLDEDM_01884	CDS	930			COG2307	putative protein
CGBLDEDM_01885	CDS	816			COG1305	putative protein
CGBLDEDM_01886	CDS	747				hypothetical protein
CGBLDEDM_01887	CDS	858				hypothetical protein
CGBLDEDM_01888	CDS	1008				hypothetical protein
CGBLDEDM_01889	CDS	801				hypothetical protein
CGBLDEDM_01890	CDS	942	tsaR_2			HTH-type transcriptional regulator TsaR
CGBLDEDM_01891	CDS	990	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
CGBLDEDM_01892	CDS	1332	tdcC		COG0814	Threonine/serine transporter TdcC
CGBLDEDM_01893	CDS	1209	tdcD	2.7.2.15	COG0282	Propionate kinase
CGBLDEDM_01894	CDS	2295	tdcE	2.3.1.-	COG1882	PFL-like enzyme TdcE
CGBLDEDM_01895	CDS	1065	livJ_2		COG0683	Leu/Ile/Val/Thr-binding protein
CGBLDEDM_01896	CDS	915	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
CGBLDEDM_01897	CDS	1287				hypothetical protein
CGBLDEDM_01898	CDS	876	glnQ_1	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
CGBLDEDM_01899	CDS	720	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
CGBLDEDM_01900	CDS	894	yjiE_1			HTH-type transcriptional regulator YjiE
CGBLDEDM_01901	CDS	1644	pckA_2	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
CGBLDEDM_01902	CDS	477				hypothetical protein
CGBLDEDM_01903	CDS	927	pcpR_1			PCP degradation transcriptional activation protein
CGBLDEDM_01904	CDS	1296	kgtP_2			Alpha-ketoglutarate permease
CGBLDEDM_01905	CDS	807	ais	5.3.3.7		Aconitate isomerase
CGBLDEDM_01906	CDS	900	cynR_3			HTH-type transcriptional regulator CynR
CGBLDEDM_01907	CDS	483				hypothetical protein
CGBLDEDM_01908	CDS	699	rluA_1	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
CGBLDEDM_01909	CDS	540				hypothetical protein
CGBLDEDM_01910	CDS	351				hypothetical protein
CGBLDEDM_01911	CDS	1341				hypothetical protein
CGBLDEDM_01912	CDS	654				hypothetical protein
CGBLDEDM_01913	CDS	1698	ompA_2			Outer membrane protein A
CGBLDEDM_01914	CDS	96				hypothetical protein
CGBLDEDM_01915	CDS	2628				hypothetical protein
CGBLDEDM_01916	CDS	2028				hypothetical protein
CGBLDEDM_01917	CDS	780				hypothetical protein
CGBLDEDM_01918	CDS	858				hypothetical protein
CGBLDEDM_01919	CDS	1212				hypothetical protein
CGBLDEDM_01920	CDS	3414				hypothetical protein
CGBLDEDM_01921	CDS	1764				hypothetical protein
CGBLDEDM_01922	CDS	1047				hypothetical protein
CGBLDEDM_01923	CDS	537				hypothetical protein
CGBLDEDM_01924	CDS	444				hypothetical protein
CGBLDEDM_01925	CDS	1416				hypothetical protein
CGBLDEDM_01926	CDS	915	thpA_1		COG1879	D-threitol-binding protein
CGBLDEDM_01927	CDS	330				hypothetical protein
CGBLDEDM_01928	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
CGBLDEDM_01929	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
CGBLDEDM_01930	CDS	276				hypothetical protein
CGBLDEDM_01931	CDS	1047				hypothetical protein
CGBLDEDM_01932	CDS	1653	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
CGBLDEDM_01933	CDS	948	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
CGBLDEDM_01934	CDS	852	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
CGBLDEDM_01935	CDS	612	lolB		COG3017	Outer-membrane lipoprotein LolB
CGBLDEDM_01936	CDS	1257	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
CGBLDEDM_01937	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
CGBLDEDM_01938	CDS	849	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
CGBLDEDM_01939	CDS	393	ychQ		COG3094	Protein YchQ
CGBLDEDM_01940	CDS	813				hypothetical protein
CGBLDEDM_01941	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
CGBLDEDM_01942	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
CGBLDEDM_01943	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
CGBLDEDM_01944	CDS	681	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
CGBLDEDM_01945	CDS	243				hypothetical protein
CGBLDEDM_01946	CDS	354	ychN		COG1553	Protein YchN
CGBLDEDM_01947	CDS	1182	nasR			Nitrate regulatory protein
CGBLDEDM_01948	CDS	1257	nrtA		COG0715	Nitrate/nitrite binding protein NrtA
CGBLDEDM_01949	CDS	885	cmpB			Bicarbonate transport system permease protein CmpB
CGBLDEDM_01950	CDS	789	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
CGBLDEDM_01951	CDS	4068	norW_2	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
CGBLDEDM_01952	CDS	2601	nasA	1.7.-.-		Nitrate reductase
CGBLDEDM_01953	CDS	1383				Invasin
CGBLDEDM_01954	CDS	651	narL		COG2197	Nitrate/nitrite response regulator protein NarL
CGBLDEDM_01955	CDS	1779	narX	2.7.13.3		Nitrate/nitrite sensor protein NarX
CGBLDEDM_01956	CDS	1389	narK		COG2223	Nitrate/nitrite transporter NarK
CGBLDEDM_01957	CDS	3744	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
CGBLDEDM_01958	CDS	1536	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
CGBLDEDM_01959	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
CGBLDEDM_01960	CDS	678	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
CGBLDEDM_01961	CDS	897				hypothetical protein
CGBLDEDM_01962	CDS	444	lrpC		COG1522	HTH-type transcriptional regulator LrpC
CGBLDEDM_01963	misc_RNA	132				RtT
CGBLDEDM_01964	misc_RNA	132				RtT
CGBLDEDM_01965	misc_RNA	133				RtT
CGBLDEDM_01966	tRNA	85				tRNA-Tyr(gta)
CGBLDEDM_01967	misc_RNA	133				RtT
CGBLDEDM_01968	tRNA	85				tRNA-Tyr(gta)
CGBLDEDM_01969	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
CGBLDEDM_01970	CDS	459				hypothetical protein
CGBLDEDM_01971	CDS	903			COG1752	putative NTE family protein
CGBLDEDM_01972	CDS	1014	rssB		COG0784	Regulator of RpoS
CGBLDEDM_01973	CDS	903	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
CGBLDEDM_01974	CDS	408	hns_1			DNA-binding protein H-NS
CGBLDEDM_01975	CDS	528	tdk	2.7.1.21	COG1435	Thymidine kinase
CGBLDEDM_01976	CDS	2676	adhE_2		COG1012	Aldehyde-alcohol dehydrogenase
CGBLDEDM_01977	CDS	648				hypothetical protein
CGBLDEDM_01978	CDS	1635	oppA_1		COG4166	Periplasmic oligopeptide-binding protein
CGBLDEDM_01979	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
CGBLDEDM_01980	CDS	909	oppC		COG1173	Oligopeptide transport system permease protein OppC
CGBLDEDM_01981	CDS	1014	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
CGBLDEDM_01982	CDS	1005	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CGBLDEDM_01983	CDS	834				hypothetical protein
CGBLDEDM_01984	CDS	330				hypothetical protein
CGBLDEDM_01985	CDS	1461	clsA_1	2.7.8.-	COG1502	Cardiolipin synthase A
CGBLDEDM_01986	CDS	207				hypothetical protein
CGBLDEDM_01987	CDS	648	yceI		COG2353	Protein YceI
CGBLDEDM_01988	CDS	297	yciI		COG2350	Protein YciI
CGBLDEDM_01989	CDS	738	tonB		COG0810	Protein TonB
CGBLDEDM_01990	CDS	873		2.7.1.-		putative ketoamine kinase
CGBLDEDM_01991	CDS	285				hypothetical protein
CGBLDEDM_01992	CDS	933	pfkB	2.7.1.11	COG1105	ATP-dependent 6-phosphofructokinase isozyme 2
CGBLDEDM_01993	CDS	759				hypothetical protein
CGBLDEDM_01994	CDS	234				hypothetical protein
CGBLDEDM_01995	CDS	1929	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
CGBLDEDM_01996	CDS	435	infC		COG0290	Translation initiation factor IF-3
CGBLDEDM_01997	CDS	198	rpmI		COG0291	50S ribosomal protein L35
CGBLDEDM_01998	CDS	357	rplT		COG0292	50S ribosomal protein L20
CGBLDEDM_01999	misc_RNA	125				Phe_leader
CGBLDEDM_02000	CDS	984	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
CGBLDEDM_02001	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
CGBLDEDM_02002	CDS	300	ihfA		COG0776	Integration host factor subunit alpha
CGBLDEDM_02003	CDS	369	amnD	3.5.99.5		2-aminomuconate deaminase
CGBLDEDM_02004	CDS	1254	dadA_2	1.4.99.-		D-amino acid dehydrogenase
CGBLDEDM_02005	CDS	915	hcaR_1			Hca operon transcriptional activator HcaR
CGBLDEDM_02006	CDS	1434				hypothetical protein
CGBLDEDM_02007	CDS	987	btuC		COG4139	Vitamin B12 import system permease protein BtuC
CGBLDEDM_02008	CDS	801	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
CGBLDEDM_02009	CDS	552	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
CGBLDEDM_02010	CDS	750	btuD_3	7.6.2.8	COG4138	Vitamin B12 import ATP-binding protein BtuD
CGBLDEDM_02011	CDS	465	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
CGBLDEDM_02012	CDS	1443	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
CGBLDEDM_02013	CDS	228				hypothetical protein
CGBLDEDM_02014	CDS	1047	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
CGBLDEDM_02015	CDS	834	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
CGBLDEDM_02016	CDS	2379	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
CGBLDEDM_02017	misc_RNA	108				RprA
CGBLDEDM_02018	CDS	1113	ydiK		COG0628	Putative transport protein YdiK
CGBLDEDM_02019	CDS	3057			COG0247	putative protein
CGBLDEDM_02020	CDS	411	menI	3.1.2.28	COG2050	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
CGBLDEDM_02021	CDS	249				hypothetical protein
CGBLDEDM_02022	CDS	321				hypothetical protein
CGBLDEDM_02023	CDS	981				hypothetical protein
CGBLDEDM_02024	CDS	1032	xecA1	4.4.1.23		2-hydroxypropyl-CoM lyase
CGBLDEDM_02025	CDS	1233	mdtH_1			Multidrug resistance protein MdtH
CGBLDEDM_02026	CDS	762	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
CGBLDEDM_02027	CDS	1038	hmuU_2		COG0609	Hemin transport system permease protein HmuU
CGBLDEDM_02028	CDS	999				hypothetical protein
CGBLDEDM_02029	CDS	912	hdfR_2			HTH-type transcriptional regulator HdfR
CGBLDEDM_02030	CDS	987				hypothetical protein
CGBLDEDM_02031	CDS	537				hypothetical protein
CGBLDEDM_02032	CDS	1110	mdtA_2			Multidrug resistance protein MdtA
CGBLDEDM_02033	CDS	3093	cnrA			Nickel and cobalt resistance protein CnrA
CGBLDEDM_02034	CDS	1185	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
CGBLDEDM_02035	CDS	627				hypothetical protein
CGBLDEDM_02036	CDS	396				hypothetical protein
CGBLDEDM_02037	CDS	198				hypothetical protein
CGBLDEDM_02038	CDS	378	sufA		COG0316	Protein SufA
CGBLDEDM_02039	CDS	1488	sufB		COG0719	FeS cluster assembly protein SufB
CGBLDEDM_02040	CDS	747	sufC		COG0396	putative ATP-dependent transporter SufC
CGBLDEDM_02041	CDS	1275	sufD		COG0719	FeS cluster assembly protein SufD
CGBLDEDM_02042	CDS	1221	sufS	2.8.1.7	COG0520	Cysteine desulfurase
CGBLDEDM_02043	CDS	417	sufE		COG2166	Cysteine desulfuration protein SufE
CGBLDEDM_02044	CDS	987	ynhG	2.-.-.-	COG1376	putative L,D-transpeptidase YnhG
CGBLDEDM_02045	CDS	237	lpp1			Major outer membrane lipoprotein Lpp 1
CGBLDEDM_02046	CDS	1413	pykF	2.7.1.40	COG0469	Pyruvate kinase I
CGBLDEDM_02047	CDS	213	fumD	4.2.1.2		Fumarase D
CGBLDEDM_02048	CDS	639	nicS			HTH-type transcriptional repressor NicS
CGBLDEDM_02049	CDS	1854				hypothetical protein
CGBLDEDM_02050	CDS	1323	dgoT_2			D-galactonate transporter
CGBLDEDM_02051	CDS	837	ydiB_1	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
CGBLDEDM_02052	CDS	744				hypothetical protein
CGBLDEDM_02053	CDS	750			COG1120	putative ABC transporter ATP-binding protein
CGBLDEDM_02054	CDS	1008			COG0609	putative ABC transporter permease protein
CGBLDEDM_02055	CDS	1059			COG0614	putative protein
CGBLDEDM_02056	CDS	813				hypothetical protein
CGBLDEDM_02057	CDS	1665	mhpA	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
CGBLDEDM_02058	CDS	945	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
CGBLDEDM_02059	CDS	867	mhpC	3.7.1.14	COG0596	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
CGBLDEDM_02060	CDS	807	mhpD	4.2.1.80	COG3971	2-keto-4-pentenoate hydratase
CGBLDEDM_02061	CDS	951	mhpF	1.2.1.10	COG4569	Acetaldehyde dehydrogenase
CGBLDEDM_02062	CDS	1017	mhpE	4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
CGBLDEDM_02063	CDS	1197	mhpT			3-(3-hydroxy-phenyl)propionate transporter
CGBLDEDM_02064	CDS	726				hypothetical protein
CGBLDEDM_02065	CDS	1581	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
CGBLDEDM_02066	CDS	603		1.13.11.-	COG5553	3-mercaptopropionate dioxygenase
CGBLDEDM_02067	CDS	894	gltC_2			HTH-type transcriptional regulator GltC
CGBLDEDM_02068	CDS	1086	msuD_2	1.14.14.5	COG2141	Methanesulfonate monooxygenase
CGBLDEDM_02069	CDS	1152	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
CGBLDEDM_02070	CDS	963	ssuA_2			Putative aliphatic sulfonates-binding protein
CGBLDEDM_02071	CDS	1038				hypothetical protein
CGBLDEDM_02072	CDS	996				hypothetical protein
CGBLDEDM_02073	CDS	774	ssuB_1	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
CGBLDEDM_02074	CDS	2073	cntO			Metal-pseudopaline receptor CntO
CGBLDEDM_02075	CDS	822	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
CGBLDEDM_02076	CDS	1026	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
CGBLDEDM_02077	CDS	1053	feuC		COG0609	Iron-uptake system permease protein FeuC
CGBLDEDM_02078	CDS	954				hypothetical protein
CGBLDEDM_02079	CDS	903				hypothetical protein
CGBLDEDM_02080	CDS	768	glnH_1		COG0834	Glutamine-binding periplasmic protein
CGBLDEDM_02081	CDS	765	artQ_1		COG0765	Arginine transport system permease protein ArtQ
CGBLDEDM_02082	CDS	723	glnQ_2			Glutamine transport ATP-binding protein GlnQ
CGBLDEDM_02083	CDS	615				hypothetical protein
CGBLDEDM_02084	CDS	393				hypothetical protein
CGBLDEDM_02085	CDS	1233	mdtM_1			Multidrug resistance protein MdtM
CGBLDEDM_02086	CDS	435				hypothetical protein
CGBLDEDM_02087	CDS	1200	ycaD_1			putative MFS-type transporter YcaD
CGBLDEDM_02088	CDS	1158	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
CGBLDEDM_02089	CDS	2151	fdhF_1	1.17.1.9	COG0243	Formate dehydrogenase H
CGBLDEDM_02090	CDS	1080	hcxB	1.1.1.-	COG2055	Hydroxycarboxylate dehydrogenase B
CGBLDEDM_02091	CDS	1089				hypothetical protein
CGBLDEDM_02092	CDS	1770				hypothetical protein
CGBLDEDM_02093	CDS	1071	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
CGBLDEDM_02094	CDS	372				hypothetical protein
CGBLDEDM_02095	CDS	756		1.1.99.3		Gluconate 2-dehydrogenase subunit 3
CGBLDEDM_02096	CDS	1785		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
CGBLDEDM_02097	CDS	1341		1.1.99.3		Gluconate 2-dehydrogenase cytochrome c subunit
CGBLDEDM_02098	CDS	624	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
CGBLDEDM_02099	CDS	660	ccmB		COG2386	Heme exporter protein B
CGBLDEDM_02100	CDS	738	ccmC		COG0755	Heme exporter protein C
CGBLDEDM_02101	CDS	231				hypothetical protein
CGBLDEDM_02102	CDS	459	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
CGBLDEDM_02103	CDS	1953	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
CGBLDEDM_02104	CDS	555	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
CGBLDEDM_02105	CDS	459	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
CGBLDEDM_02106	CDS	843				hypothetical protein
CGBLDEDM_02107	CDS	573				hypothetical protein
CGBLDEDM_02108	CDS	477				hypothetical protein
CGBLDEDM_02109	CDS	390				hypothetical protein
CGBLDEDM_02110	CDS	363				hypothetical protein
CGBLDEDM_02111	CDS	537	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
CGBLDEDM_02112	CDS	936				hypothetical protein
CGBLDEDM_02113	CDS	1062	rstB_1	2.7.13.3		Sensor protein RstB
CGBLDEDM_02114	CDS	738	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
CGBLDEDM_02115	CDS	390				hypothetical protein
CGBLDEDM_02116	CDS	885				hypothetical protein
CGBLDEDM_02117	CDS	3117	acrB_2		COG0841	Multidrug efflux pump subunit AcrB
CGBLDEDM_02118	CDS	537				hypothetical protein
CGBLDEDM_02119	CDS	771	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
CGBLDEDM_02120	CDS	1680	budB	2.2.1.6	COG0028	Acetolactate synthase, catabolic
CGBLDEDM_02121	CDS	780	budA	4.1.1.5		Alpha-acetolactate decarboxylase
CGBLDEDM_02122	CDS	873	benM			HTH-type transcriptional regulator BenM
CGBLDEDM_02123	CDS	771	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
CGBLDEDM_02124	CDS	1392				hypothetical protein
CGBLDEDM_02125	CDS	924	hbd	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
CGBLDEDM_02126	CDS	1182	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
CGBLDEDM_02127	CDS	657	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
CGBLDEDM_02128	CDS	708	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
CGBLDEDM_02129	CDS	891	cynR_4			HTH-type transcriptional regulator CynR
CGBLDEDM_02130	CDS	141				hypothetical protein
CGBLDEDM_02131	CDS	909				hypothetical protein
CGBLDEDM_02132	CDS	1419				hypothetical protein
CGBLDEDM_02133	CDS	816	ribX_1			Riboflavin transport system permease protein RibX
CGBLDEDM_02134	CDS	831	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CGBLDEDM_02135	CDS	984				hypothetical protein
CGBLDEDM_02136	CDS	882	crnA	3.5.2.10		Creatinine amidohydrolase
CGBLDEDM_02137	CDS	480	rutC_1	1.-.-.-		Putative aminoacrylate peracid reductase RutC
CGBLDEDM_02138	CDS	1284	codAch2	3.5.4.11	COG0402	Pterin deaminase
CGBLDEDM_02139	CDS	969	yeaX_1	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
CGBLDEDM_02140	CDS	900	hdfR_3			HTH-type transcriptional regulator HdfR
CGBLDEDM_02141	misc_RNA	54				NMT1
CGBLDEDM_02142	CDS	990	ribY		COG0715	Riboflavin-binding protein RibY
CGBLDEDM_02143	CDS	1419		3.5.4.11		Isoxanthopterin deaminase
CGBLDEDM_02144	CDS	990	vldW_2	1.14.11.52		Validamycin A dioxygenase
CGBLDEDM_02145	CDS	891	pgrR_4			HTH-type transcriptional regulator PgrR
CGBLDEDM_02146	CDS	993	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
CGBLDEDM_02147	CDS	936	dmlR_10			HTH-type transcriptional regulator DmlR
CGBLDEDM_02148	CDS	1533	stp			Multidrug resistance protein Stp
CGBLDEDM_02149	CDS	285				hypothetical protein
CGBLDEDM_02150	CDS	489				hypothetical protein
CGBLDEDM_02151	CDS	528				hypothetical protein
CGBLDEDM_02152	CDS	972	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
CGBLDEDM_02153	CDS	981	ddpD		COG0444	putative D,D-dipeptide transport ATP-binding protein DdpD
CGBLDEDM_02154	CDS	948	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
CGBLDEDM_02155	CDS	960	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
CGBLDEDM_02156	CDS	1704	appA			Oligopeptide-binding protein AppA
CGBLDEDM_02157	CDS	684	cat3	2.3.1.28		Chloramphenicol acetyltransferase 3
CGBLDEDM_02158	CDS	384				hypothetical protein
CGBLDEDM_02159	CDS	771	glpR_2		COG1349	Glycerol-3-phosphate regulon repressor
CGBLDEDM_02160	CDS	630	rhtC_1		COG1280	Threonine efflux protein
CGBLDEDM_02161	CDS	636	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
CGBLDEDM_02162	CDS	210				hypothetical protein
CGBLDEDM_02163	CDS	717				hypothetical protein
CGBLDEDM_02164	CDS	435				hypothetical protein
CGBLDEDM_02165	CDS	150				hypothetical protein
CGBLDEDM_02166	CDS	837				hypothetical protein
CGBLDEDM_02167	CDS	516				hypothetical protein
CGBLDEDM_02168	CDS	885	gcvA_3			Glycine cleavage system transcriptional activator
CGBLDEDM_02169	misc_RNA	155				HPnc0260
CGBLDEDM_02170	tRNA	77				tRNA-Val(gac)
CGBLDEDM_02171	tRNA	77				tRNA-Val(gac)
CGBLDEDM_02172	tRNA	77				tRNA-Val(gac)
CGBLDEDM_02173	CDS	579		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
CGBLDEDM_02174	CDS	1374	mdtK		COG0534	Multidrug resistance protein MdtK
CGBLDEDM_02175	CDS	636	ribC	2.5.1.9	COG0307	Riboflavin synthase
