locus_tag	ftype	length_bp	gene	EC_number	COG	product
PLJHALKC_00991	CDS	570	cbiT	2.1.1.196	COG2242	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
PLJHALKC_00992	gene	774	cbiF			
PLJHALKC_00992	CDS	774	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
PLJHALKC_00993	gene	1056	cbiG			
PLJHALKC_00993	CDS	1056	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
PLJHALKC_00994	gene	726	cbiH			
PLJHALKC_00994	CDS	726	cbiH	2.1.1.-	COG1010	putative cobalt-factor III C(17)-methyltransferase
PLJHALKC_00995	gene	786	cbiJ			
PLJHALKC_00995	CDS	786	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
PLJHALKC_00996	gene	795	cbiK			
PLJHALKC_00996	CDS	795	cbiK	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
PLJHALKC_00997	gene	711	cbiL			
PLJHALKC_00997	CDS	711	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
PLJHALKC_00998	gene	738	cbiM			
PLJHALKC_00998	CDS	738	cbiM		COG0310	Cobalt transport protein CbiM
PLJHALKC_00999	gene	282	cbiN			
PLJHALKC_00999	CDS	282	cbiN		COG1930	Cobalt transport protein CbiN
PLJHALKC_01000	gene	678	cbiQ			
PLJHALKC_01000	CDS	678	cbiQ		COG0619	Cobalt transport protein CbiQ
PLJHALKC_01001	gene	825	cbiO			
PLJHALKC_01001	CDS	825	cbiO	7.-.-.-	COG1122	Cobalt import ATP-binding protein CbiO
PLJHALKC_01002	gene	1524	cobQ			
PLJHALKC_01002	CDS	1524	cobQ			Cobyric acid synthase
PLJHALKC_01003	gene	546	cobU			
PLJHALKC_01003	CDS	546	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
PLJHALKC_01004	gene	1056	cobT_1			
PLJHALKC_01004	CDS	1056	cobT_1	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
PLJHALKC_01005	gene	77				
PLJHALKC_01005	tRNA	77				tRNA-Met(cat)
PLJHALKC_01006	gene	77				
PLJHALKC_01006	tRNA	77				tRNA-Met(cat)
PLJHALKC_01007	gene	77				
PLJHALKC_01007	tRNA	77				tRNA-Met(cat)
PLJHALKC_01008	gene	1098	mltA			
PLJHALKC_01008	CDS	1098	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
PLJHALKC_01009	gene	822	tcdA			
PLJHALKC_01009	CDS	822	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
PLJHALKC_01010	gene	432	csdE			
PLJHALKC_01010	CDS	432	csdE		COG2166	Sulfur acceptor protein CsdE
PLJHALKC_01011	gene	1206	csdA			
PLJHALKC_01011	CDS	1206	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
PLJHALKC_01012	gene	231	ygdR_2			
PLJHALKC_01012	CDS	231	ygdR_2			putative lipoprotein YgdR
PLJHALKC_01013	gene	825	gcvA_1			
PLJHALKC_01013	CDS	825	gcvA_1			Glycine cleavage system transcriptional activator
PLJHALKC_01014	gene	396				
PLJHALKC_01014	CDS	396				hypothetical protein
PLJHALKC_01015	gene	1101	rlmM			
PLJHALKC_01015	CDS	1101	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
PLJHALKC_01016	gene	711	ydjF_1			
PLJHALKC_01016	CDS	711	ydjF_1		COG1349	putative HTH-type transcriptional regulator YdjF
PLJHALKC_01017	gene	423	fucU			
PLJHALKC_01017	CDS	423	fucU	5.1.3.29	COG4154	L-fucose mutarotase
PLJHALKC_01018	gene	1419	fucK			
PLJHALKC_01018	CDS	1419	fucK	2.7.1.51	COG1070	L-fuculokinase
PLJHALKC_01019	gene	1776	fucI			
PLJHALKC_01019	CDS	1776	fucI	5.3.1.25	COG2407	L-fucose isomerase
PLJHALKC_01020	gene	1311	fucP_1			
PLJHALKC_01020	CDS	1311	fucP_1		COG0738	L-fucose-proton symporter
PLJHALKC_01021	gene	648	fucA			
PLJHALKC_01021	CDS	648	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
PLJHALKC_01022	gene	1149	fucO			
PLJHALKC_01022	CDS	1149	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
PLJHALKC_01023	gene	756	ygdG			
PLJHALKC_01023	CDS	756	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
PLJHALKC_01024	gene	1944	norR_1			
PLJHALKC_01024	CDS	1944	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
PLJHALKC_01025	gene	1173	msuD_1			
PLJHALKC_01025	CDS	1173	msuD_1	1.14.14.5	COG2141	Methanesulfonate monooxygenase
PLJHALKC_01026	gene	1398				
PLJHALKC_01026	CDS	1398				hypothetical protein
PLJHALKC_01027	gene	1407	dmoA			
PLJHALKC_01027	CDS	1407	dmoA	1.14.13.131		Dimethyl-sulfide monooxygenase
PLJHALKC_01028	gene	1023	metN_1			
PLJHALKC_01028	CDS	1023	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
PLJHALKC_01029	gene	699	metI_1			
PLJHALKC_01029	CDS	699	metI_1		COG2011	D-methionine transport system permease protein MetI
PLJHALKC_01030	gene	879				
PLJHALKC_01030	CDS	879				hypothetical protein
PLJHALKC_01031	gene	1422	ygcS			
PLJHALKC_01031	CDS	1422	ygcS			Inner membrane metabolite transport protein YgcS
PLJHALKC_01032	gene	1224	sfnC			
PLJHALKC_01032	CDS	1224	sfnC	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
PLJHALKC_01033	gene	942	ssuA_1			
PLJHALKC_01033	CDS	942	ssuA_1			Putative aliphatic sulfonates-binding protein
PLJHALKC_01034	gene	1368	sdaB			
PLJHALKC_01034	CDS	1368	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
PLJHALKC_01035	gene	1290	sdaC_1			
PLJHALKC_01035	CDS	1290	sdaC_1		COG0814	Serine transporter
PLJHALKC_01036	gene	1368	ppnN			
PLJHALKC_01036	CDS	1368	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
PLJHALKC_01037	gene	846	queF			
PLJHALKC_01037	CDS	846	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
PLJHALKC_01038	gene	546	syd			
PLJHALKC_01038	CDS	546	syd			Protein Syd
PLJHALKC_01039	gene	330	yqcC			
PLJHALKC_01039	CDS	330	yqcC		COG3098	putative protein YqcC
PLJHALKC_01040	gene	795	truC			
PLJHALKC_01040	CDS	795	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
PLJHALKC_01041	gene	444				
PLJHALKC_01041	CDS	444			COG0716	putative protein
PLJHALKC_01042	gene	1353	gudP_1			
PLJHALKC_01042	CDS	1353	gudP_1			putative glucarate transporter
PLJHALKC_01043	gene	1341	gudX			
PLJHALKC_01043	CDS	1341	gudX	4.2.1.-	COG4948	Glucarate dehydratase-related protein
PLJHALKC_01044	gene	1341	gudD			
PLJHALKC_01044	CDS	1341	gudD	4.2.1.40	COG4948	Glucarate dehydratase
PLJHALKC_01045	gene	1140	garK_2			
PLJHALKC_01045	CDS	1140	garK_2	2.7.1.165	COG1929	Glycerate 2-kinase
PLJHALKC_01046	gene	2751	barA			
PLJHALKC_01046	CDS	2751	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
PLJHALKC_01047	gene	1305	rlmD			
PLJHALKC_01047	CDS	1305	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
PLJHALKC_01048	gene	2238	relA			
PLJHALKC_01048	CDS	2238	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
PLJHALKC_01049	gene	792	mazG			
PLJHALKC_01049	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
PLJHALKC_01050	gene	1638	pyrG_1			
PLJHALKC_01050	CDS	1638	pyrG_1	6.3.4.2	COG0504	CTP synthase
PLJHALKC_01051	gene	1299	eno			
PLJHALKC_01051	CDS	1299	eno	4.2.1.11	COG0148	Enolase
PLJHALKC_01052	gene	1110				
PLJHALKC_01052	CDS	1110				hypothetical protein
PLJHALKC_01053	gene	672	queE			
PLJHALKC_01053	CDS	672	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
PLJHALKC_01054	gene	366	queD			
PLJHALKC_01054	CDS	366	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
PLJHALKC_01055	gene	1800	cysJ			
PLJHALKC_01055	CDS	1800	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
PLJHALKC_01056	gene	1713	cysI			
PLJHALKC_01056	CDS	1713	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
PLJHALKC_01057	gene	735	cysH_1			
PLJHALKC_01057	CDS	735	cysH_1	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
PLJHALKC_01058	gene	1047				
PLJHALKC_01058	CDS	1047				hypothetical protein
PLJHALKC_01059	gene	1416	cysG_2			
PLJHALKC_01059	CDS	1416	cysG_2		COG0007	Siroheme synthase
PLJHALKC_01060	gene	909	cysD			
PLJHALKC_01060	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
PLJHALKC_01061	gene	1428	cysN			
PLJHALKC_01061	CDS	1428	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
PLJHALKC_01062	gene	606	cysC			
PLJHALKC_01062	CDS	606	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
PLJHALKC_01063	gene	327	ygbE			
PLJHALKC_01063	CDS	327	ygbE			Inner membrane protein YgbE
PLJHALKC_01064	gene	318	ftsB			
PLJHALKC_01064	CDS	318	ftsB		COG2919	Cell division protein FtsB
PLJHALKC_01065	gene	711	ispD			
PLJHALKC_01065	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
PLJHALKC_01066	gene	480	ispF			
PLJHALKC_01066	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
PLJHALKC_01067	gene	1050	truD			
PLJHALKC_01067	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
PLJHALKC_01068	gene	762	surE			
PLJHALKC_01068	CDS	762	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
PLJHALKC_01069	gene	627	pcm			
PLJHALKC_01069	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
PLJHALKC_01070	gene	1137	nlpD_2			
PLJHALKC_01070	CDS	1137	nlpD_2			Murein hydrolase activator NlpD
PLJHALKC_01071	gene	993	rpoS			
PLJHALKC_01071	CDS	993	rpoS		COG0568	RNA polymerase sigma factor RpoS
PLJHALKC_01072	gene	378				
PLJHALKC_01072	CDS	378				hypothetical protein
PLJHALKC_01073	gene	1203	jefA_1			
PLJHALKC_01073	CDS	1203	jefA_1			Drug efflux pump JefA
PLJHALKC_01074	gene	888	dmlR_5			
PLJHALKC_01074	CDS	888	dmlR_5			HTH-type transcriptional regulator DmlR
PLJHALKC_01075	gene	408	hosA			
PLJHALKC_01075	CDS	408	hosA			Transcriptional regulator HosA
PLJHALKC_01076	gene	594	ecdB			
PLJHALKC_01076	CDS	594	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
PLJHALKC_01077	gene	1428	edcC			
PLJHALKC_01077	CDS	1428	edcC	4.1.1.61	COG0043	Phenolic acid decarboxylase
PLJHALKC_01078	gene	237	vdcD			
PLJHALKC_01078	CDS	237	vdcD			Protein VdcD
PLJHALKC_01079	gene	153	hokE			
PLJHALKC_01079	CDS	153	hokE			Toxic protein HokE
PLJHALKC_01080	gene	2562	mutS			
PLJHALKC_01080	CDS	2562	mutS		COG0249	DNA mismatch repair protein MutS
PLJHALKC_01081	gene	333				
PLJHALKC_01081	CDS	333				hypothetical protein
PLJHALKC_01082	gene	507	hcpA_1			
PLJHALKC_01082	CDS	507	hcpA_1		COG3157	Major exported protein
PLJHALKC_01083	gene	780	hmuV			
PLJHALKC_01083	CDS	780	hmuV	3.6.3.-	COG4559	Hemin import ATP-binding protein HmuV
PLJHALKC_01084	gene	996	hmuU_1			
PLJHALKC_01084	CDS	996	hmuU_1		COG0609	Hemin transport system permease protein HmuU
PLJHALKC_01085	gene	819	hmuT			
PLJHALKC_01085	CDS	819	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
PLJHALKC_01086	gene	1032	hemS			
PLJHALKC_01086	CDS	1032	hemS		COG3720	Hemin transport protein HemS
PLJHALKC_01087	gene	2364				
PLJHALKC_01087	CDS	2364				hypothetical protein
PLJHALKC_01088	gene	294				
PLJHALKC_01088	CDS	294				hypothetical protein
PLJHALKC_01089	gene	1710	ilvI_1			
PLJHALKC_01089	CDS	1710	ilvI_1	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
PLJHALKC_01090	gene	942				
PLJHALKC_01090	CDS	942				hypothetical protein
PLJHALKC_01091	gene	888	tsaR_1			
PLJHALKC_01091	CDS	888	tsaR_1			HTH-type transcriptional regulator TsaR
PLJHALKC_01092	gene	342				
PLJHALKC_01092	CDS	342				hypothetical protein
PLJHALKC_01093	gene	855	mntB_1			
PLJHALKC_01093	CDS	855	mntB_1			Manganese transport system membrane protein MntB
PLJHALKC_01094	gene	849	mntB_2			
PLJHALKC_01094	CDS	849	mntB_2			Manganese transport system membrane protein MntB
PLJHALKC_01095	gene	822	mntB_3			
PLJHALKC_01095	CDS	822	mntB_3		COG1121	Manganese transport system ATP-binding protein MntB
PLJHALKC_01096	gene	918				
PLJHALKC_01096	CDS	918			COG0803	putative periplasmic iron-binding protein
PLJHALKC_01097	gene	963	ascG_2			
PLJHALKC_01097	CDS	963	ascG_2		COG1609	HTH-type transcriptional regulator AscG
PLJHALKC_01098	gene	915	mak_1			
PLJHALKC_01098	CDS	915	mak_1	2.7.1.4	COG1940	Fructokinase
PLJHALKC_01099	gene	315	chbA_2			
PLJHALKC_01099	CDS	315	chbA_2		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
PLJHALKC_01100	gene	1323	licC_3			
PLJHALKC_01100	CDS	1323	licC_3		COG1455	Lichenan permease IIC component
PLJHALKC_01101	gene	315	gmuB			
PLJHALKC_01101	CDS	315	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
PLJHALKC_01102	gene	1401	licC_4			
PLJHALKC_01102	CDS	1401	licC_4		COG1455	Lichenan permease IIC component
PLJHALKC_01103	gene	1338	scrY_1			
PLJHALKC_01103	CDS	1338	scrY_1			Sucrose porin
PLJHALKC_01104	gene	2193				
PLJHALKC_01104	CDS	2193				hypothetical protein
PLJHALKC_01105	gene	1401	gmuD_2			
PLJHALKC_01105	CDS	1401	gmuD_2	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
PLJHALKC_01106	gene	1968	fhlA			
PLJHALKC_01106	CDS	1968	fhlA		COG3604	Formate hydrogenlyase transcriptional activator
PLJHALKC_01107	gene	1011	hypE			
PLJHALKC_01107	CDS	1011	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
PLJHALKC_01108	gene	1122	hypD			
PLJHALKC_01108	CDS	1122	hypD		COG0409	Hydrogenase maturation factor HypD
PLJHALKC_01109	gene	273	hypC			
PLJHALKC_01109	CDS	273	hypC		COG0298	Hydrogenase maturation factor HypC
PLJHALKC_01110	gene	873	hypB			
PLJHALKC_01110	CDS	873	hypB		COG0378	Hydrogenase maturation factor HypB
PLJHALKC_01111	gene	345	hypA			
PLJHALKC_01111	CDS	345	hypA		COG0375	Hydrogenase maturation factor HypA
PLJHALKC_01112	gene	450	hycA			
PLJHALKC_01112	CDS	450	hycA			Formate hydrogenlyase regulatory protein HycA
PLJHALKC_01113	gene	609	hyfA_1			
PLJHALKC_01113	CDS	609	hyfA_1	1.-.-.-	COG1142	Hydrogenase-4 component A
PLJHALKC_01114	gene	1827	hyfB			
PLJHALKC_01114	CDS	1827	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
PLJHALKC_01115	gene	924	hycD			
PLJHALKC_01115	CDS	924	hycD		COG0650	Formate hydrogenlyase subunit 4
PLJHALKC_01116	gene	1710	hycE			
PLJHALKC_01116	CDS	1710	hycE		COG3261	Formate hydrogenlyase subunit 5
PLJHALKC_01117	gene	543	ndhI			
PLJHALKC_01117	CDS	543	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
PLJHALKC_01118	gene	768	hycG			
PLJHALKC_01118	CDS	768	hycG		COG3260	Formate hydrogenlyase subunit 7
PLJHALKC_01119	gene	411				
PLJHALKC_01119	CDS	411				hypothetical protein
PLJHALKC_01120	gene	471	hycI			
PLJHALKC_01120	CDS	471	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
PLJHALKC_01121	gene	309	symE_2			
PLJHALKC_01121	CDS	309	symE_2	3.1.-.-		Endoribonuclease SymE
PLJHALKC_01122	gene	1425	bglH_1			
PLJHALKC_01122	CDS	1425	bglH_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
PLJHALKC_01123	gene	1443	bglF_1			
PLJHALKC_01123	CDS	1443	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
PLJHALKC_01124	gene	1014	ascG_3			
PLJHALKC_01124	CDS	1014	ascG_3		COG1609	HTH-type transcriptional regulator AscG
PLJHALKC_01125	gene	528	hyfA_2			
PLJHALKC_01125	CDS	528	hyfA_2	1.-.-.-	COG1142	Hydrogenase-4 component A
PLJHALKC_01126	gene	2235	hypF			
PLJHALKC_01126	CDS	2235	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
PLJHALKC_01127	gene	1014	hoxN			
PLJHALKC_01127	CDS	1014	hoxN			High-affinity nickel transport protein
PLJHALKC_01128	gene	1134	norW_1			
PLJHALKC_01128	CDS	1134	norW_1	1.18.1.-	COG1251	Nitric oxide reductase FlRd-NAD(+) reductase
PLJHALKC_01129	gene	1449	norV			
PLJHALKC_01129	CDS	1449	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
PLJHALKC_01130	gene	1551	norR_2			
PLJHALKC_01130	CDS	1551	norR_2		COG3604	Anaerobic nitric oxide reductase transcription regulator NorR
PLJHALKC_01131	gene	966	gutQ			
PLJHALKC_01131	CDS	966	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
PLJHALKC_01132	gene	774	srlR_3			
PLJHALKC_01132	CDS	774	srlR_3		COG1349	Glucitol operon repressor
PLJHALKC_01133	gene	360				
PLJHALKC_01133	CDS	360				hypothetical protein
PLJHALKC_01134	gene	780	srlD			
PLJHALKC_01134	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
PLJHALKC_01135	gene	363	srlB			
PLJHALKC_01135	CDS	363	srlB		COG3731	PTS system glucitol/sorbitol-specific EIIA component
PLJHALKC_01136	gene	981	srlE			
PLJHALKC_01136	CDS	981	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
PLJHALKC_01137	gene	564	srlA			
PLJHALKC_01137	CDS	564	srlA		COG3730	PTS system glucitol/sorbitol-specific EIIC component
PLJHALKC_01138	gene	1080	mltB			
PLJHALKC_01138	CDS	1080	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
PLJHALKC_01139	gene	108				
PLJHALKC_01139	CDS	108				hypothetical protein
PLJHALKC_01140	gene	711	mntB_4			
PLJHALKC_01140	CDS	711	mntB_4		COG1121	Manganese transport system ATP-binding protein MntB
PLJHALKC_01141	gene	864	mntB_5			
PLJHALKC_01141	CDS	864	mntB_5			Manganese transport system membrane protein MntB
PLJHALKC_01142	gene	879	mntA			
PLJHALKC_01142	CDS	879	mntA		COG0803	Manganese-binding lipoprotein MntA
PLJHALKC_01143	gene	498	pncC_1			
PLJHALKC_01143	CDS	498	pncC_1	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
PLJHALKC_01144	gene	1059	recA			
PLJHALKC_01144	CDS	1059	recA		COG0468	Protein RecA
PLJHALKC_01145	gene	501	recX			
PLJHALKC_01145	CDS	501	recX		COG2137	Regulatory protein RecX
PLJHALKC_01146	gene	2628	alaS			
PLJHALKC_01146	CDS	2628	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
PLJHALKC_01147	gene	186	csrA			
PLJHALKC_01147	CDS	186	csrA		COG1551	Carbon storage regulator
PLJHALKC_01148	gene	93				
PLJHALKC_01148	tRNA	93				tRNA-Ser(gct)
PLJHALKC_01149	gene	77				
PLJHALKC_01149	tRNA	77				tRNA-Arg(acg)
PLJHALKC_01150	gene	77				
PLJHALKC_01150	tRNA	77				tRNA-Arg(acg)
PLJHALKC_01151	gene	77				
PLJHALKC_01151	tRNA	77				tRNA-Arg(acg)
PLJHALKC_01152	gene	77				
PLJHALKC_01152	tRNA	77				tRNA-Arg(acg)
PLJHALKC_01153	gene	315				
PLJHALKC_01153	CDS	315				hypothetical protein
PLJHALKC_01154	gene	567	yqaB			
PLJHALKC_01154	CDS	567	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
PLJHALKC_01155	gene	429	yqaA			
PLJHALKC_01155	CDS	429	yqaA		COG1238	Inner membrane protein YqaA
PLJHALKC_01156	gene	1557	gshA			
PLJHALKC_01156	CDS	1557	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
PLJHALKC_01157	gene	516	luxS			
PLJHALKC_01157	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
PLJHALKC_01158	gene	768	nimR_1			
PLJHALKC_01158	CDS	768	nimR_1			HTH-type transcriptional regulator NimR
PLJHALKC_01159	gene	1677	leuA_1			
PLJHALKC_01159	CDS	1677	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
PLJHALKC_01160	gene	1539	emrB_1			
PLJHALKC_01160	CDS	1539	emrB_1			Multidrug export protein EmrB
PLJHALKC_01161	gene	1173	emrA_1			
PLJHALKC_01161	CDS	1173	emrA_1		COG1566	Multidrug export protein EmrA
PLJHALKC_01162	gene	531	mprA			
PLJHALKC_01162	CDS	531	mprA		COG1846	Transcriptional repressor MprA
PLJHALKC_01163	gene	336				
PLJHALKC_01163	CDS	336				hypothetical protein
PLJHALKC_01164	gene	747	ygaZ_1			
PLJHALKC_01164	CDS	747	ygaZ_1		COG1296	Inner membrane protein YgaZ
PLJHALKC_01165	gene	999	proX			
PLJHALKC_01165	CDS	999	proX		COG2113	Glycine betaine/proline betaine-binding periplasmic protein
PLJHALKC_01166	gene	1068	proW			
PLJHALKC_01166	CDS	1068	proW		COG4176	Glycine betaine/proline betaine transport system permease protein ProW
PLJHALKC_01167	gene	1203	proV			
PLJHALKC_01167	CDS	1203	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
PLJHALKC_01168	gene	963	nrdF			
PLJHALKC_01168	CDS	963	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
PLJHALKC_01169	gene	2142	nrdE			
PLJHALKC_01169	CDS	2142	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
PLJHALKC_01170	gene	411	nrdI			
PLJHALKC_01170	CDS	411	nrdI		COG1780	Protein NrdI
PLJHALKC_01171	gene	246	nrdH			
PLJHALKC_01171	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
PLJHALKC_01172	gene	432				
PLJHALKC_01172	CDS	432				hypothetical protein
PLJHALKC_01173	gene	1353	gabR_2			
PLJHALKC_01173	CDS	1353	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
PLJHALKC_01174	gene	348	ygaM			
PLJHALKC_01174	CDS	348	ygaM		COG4575	putative protein YgaM
PLJHALKC_01175	gene	363				
PLJHALKC_01175	CDS	363				hypothetical protein
PLJHALKC_01176	gene	450	alaE			
PLJHALKC_01176	CDS	450	alaE			L-alanine exporter AlaE
PLJHALKC_01177	gene	402	stpA_1			
PLJHALKC_01177	CDS	402	stpA_1		COG2916	DNA-binding protein StpA
PLJHALKC_01178	gene	180				
PLJHALKC_01178	CDS	180				hypothetical protein
PLJHALKC_01179	gene	903				
PLJHALKC_01179	CDS	903				hypothetical protein
PLJHALKC_01180	gene	546	ygaP			
PLJHALKC_01180	CDS	546	ygaP		COG0607	Inner membrane protein YgaP
PLJHALKC_01181	gene	300	ygaV			
PLJHALKC_01181	CDS	300	ygaV		COG0640	putative HTH-type transcriptional regulator YgaV
PLJHALKC_01182	gene	606	azoR_1			
PLJHALKC_01182	CDS	606	azoR_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
PLJHALKC_01183	gene	909	dmlR_6			
PLJHALKC_01183	CDS	909	dmlR_6			HTH-type transcriptional regulator DmlR
PLJHALKC_01184	gene	1788	acoR			
PLJHALKC_01184	CDS	1788	acoR		COG3284	Acetoin dehydrogenase operon transcriptional activator AcoR
PLJHALKC_01185	gene	1521	ald1			
PLJHALKC_01185	CDS	1521	ald1	1.2.1.48		Long-chain-aldehyde dehydrogenase
PLJHALKC_01186	gene	582				
PLJHALKC_01186	CDS	582				hypothetical protein
PLJHALKC_01187	gene	663	yraI_1			
PLJHALKC_01187	CDS	663	yraI_1			putative fimbrial chaperone YraI
PLJHALKC_01188	gene	2556	fimD_2			
PLJHALKC_01188	CDS	2556	fimD_2		COG3188	Outer membrane usher protein FimD
PLJHALKC_01189	gene	1095				
PLJHALKC_01189	CDS	1095				hypothetical protein
PLJHALKC_01190	gene	1029				
PLJHALKC_01190	CDS	1029				hypothetical protein
PLJHALKC_01191	gene	2538	fimD_3			
PLJHALKC_01191	CDS	2538	fimD_3		COG3188	Outer membrane usher protein FimD
PLJHALKC_01192	gene	258				
PLJHALKC_01192	CDS	258				hypothetical protein
PLJHALKC_01193	gene	981				
PLJHALKC_01193	CDS	981			COG3039	IS5 family transposase ISKpn26
PLJHALKC_01194	gene	567	yadV_2			
PLJHALKC_01194	CDS	567	yadV_2			putative fimbrial chaperone YadV
PLJHALKC_01195	gene	549				
PLJHALKC_01195	CDS	549				hypothetical protein
PLJHALKC_01196	gene	702				
PLJHALKC_01196	CDS	702				hypothetical protein
PLJHALKC_01197	gene	762	pheC			
PLJHALKC_01197	CDS	762	pheC			Cyclohexadienyl dehydratase
PLJHALKC_01198	gene	621				
PLJHALKC_01198	CDS	621				hypothetical protein
PLJHALKC_01199	gene	795	fabG_2			
PLJHALKC_01199	CDS	795	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PLJHALKC_01200	gene	933	ghrA_1			
PLJHALKC_01200	CDS	933	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
PLJHALKC_01201	gene	729	cloR			
PLJHALKC_01201	CDS	729	cloR	1.13.11.83		4-hydroxy-3-prenylphenylpyruvate oxygenase/4-hydroxy-3-prenylbenzoate synthase
PLJHALKC_01202	gene	1521	btuD_1			
PLJHALKC_01202	CDS	1521	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PLJHALKC_01203	gene	804	fliY_1			
PLJHALKC_01203	CDS	804	fliY_1		COG0834	L-cystine-binding protein FliY
PLJHALKC_01204	gene	1068	vldW_1			
PLJHALKC_01204	CDS	1068	vldW_1	1.14.11.52		Validamycin A dioxygenase
PLJHALKC_01205	gene	864				
